unit_id,month,t,vitality,trajectory_type
U008,2018-12,12,14352.449,adaptive_growth
U008,2019-01,13,14123.929,adaptive_growth
U008,2019-02,14,14081.589,adaptive_growth
U008,2019-03,15,14606.304,adaptive_growth
U008,2019-04,16,15175.187,adaptive_growth
U008,2019-05,17,15867.623,adaptive_growth
U008,2019-06,18,16099.759,adaptive_growth
U008,2019-07,19,16061.631,adaptive_growth
U008,2019-08,20,15816.966,adaptive_growth
U008,2019-09,21,15120.591,adaptive_growth
U008,2019-10,22,14910.19,adaptive_growth
U008,2019-11,23,13702.29,adaptive_growth
U008,2019-12,24,13498.449,adaptive_growth
U008,2020-01,25,13296.336,adaptive_growth
U008,2020-02,26,13407.283,adaptive_growth
U008,2020-03,27,14023.314,adaptive_growth
U008,2020-04,28,14131.522,adaptive_growth
U008,2020-05,29,14468.856,adaptive_growth
U008,2020-06,30,15123.727,adaptive_growth
U008,2020-07,31,14744.968,adaptive_growth
U008,2020-08,32,14193.638,adaptive_growth
U008,2020-09,33,14470.108,adaptive_growth
U008,2020-10,34,13573.116,adaptive_growth
U008,2020-11,35,13218.866,adaptive_growth
U008,2020-12,36,12894.151,adaptive_growth
U008,2021-01,37,12428.8,adaptive_growth
U008,2021-02,38,12299.264,adaptive_growth
U008,2021-03,39,13338.533,adaptive_growth
U008,2021-04,40,13168.916,adaptive_growth
U008,2021-05,41,13792.763,adaptive_growth
U008,2021-06,42,13965.978,adaptive_growth
U008,2021-07,43,13815.707,adaptive_growth
U008,2021-08,44,14151.289,adaptive_growth
U008,2021-09,45,13807.283,adaptive_growth
U008,2021-10,46,12968.038,adaptive_growth
U008,2021-11,47,12000.531,adaptive_growth
U008,2021-12,48,11799.13,adaptive_growth
U008,2022-01,49,12089.902,adaptive_growth
U008,2022-02,50,11718.937,adaptive_growth
U008,2022-03,51,12297.316,adaptive_growth
U008,2022-04,52,12964.804,adaptive_growth
U008,2022-05,53,13526.654,adaptive_growth
U008,2022-06,54,14369.26,adaptive_growth
U008,2022-07,55,14683.018,adaptive_growth
U008,2022-08,56,14155.68,adaptive_growth
U008,2022-09,57,14232.934,adaptive_growth
U008,2022-10,58,13784.137,adaptive_growth
U008,2022-11,59,13552.476,adaptive_growth
U008,2022-12,60,13147.26,adaptive_growth
U008,2023-01,61,12672.526,adaptive_growth
U008,2023-02,62,13594.712,adaptive_growth
U008,2023-03,63,13915.764,adaptive_growth
U008,2023-04,64,14460.185,adaptive_growth
U008,2023-05,65,15269.692,adaptive_growth
U008,2023-06,66,15755.917,adaptive_growth
U008,2023-07,67,16252.112,adaptive_growth
U008,2023-08,68,16497.917,adaptive_growth
U008,2023-09,69,15818.607,adaptive_growth
U008,2023-10,70,15585.66,adaptive_growth
U008,2023-11,71,15466.806,adaptive_growth
U008,2023-12,72,14829.725,adaptive_growth
U008,2024-01,73,14835.341,adaptive_growth
U008,2024-02,74,15415.242,adaptive_growth
U009,2018-01,1,11494.023,persistent_decline
U009,2018-02,2,11272.429,persistent_decline
U009,2018-03,3,10400.743,persistent_decline
U009,2018-04,4,10230.343,persistent_decline
U009,2018-05,5,10909.775,persistent_decline
U009,2018-06,6,10962.635,persistent_decline
U009,2018-07,7,11263.9,persistent_decline
U009,2018-08,8,11504.062,persistent_decline
U009,2018-09,9,11627.366,persistent_decline
U009,2018-10,10,11882.094,persistent_decline
U009,2018-11,11,12425.443,persistent_decline
U009,2018-12,12,11656.111,persistent_decline
U009,2019-01,13,11805.642,persistent_decline
U009,2019-02,14,11488.896,persistent_decline
U009,2019-03,15,10966.363,persistent_decline
U009,2019-04,16,10856.272,persistent_decline
U009,2019-05,17,10942.32,persistent_decline
U009,2019-06,18,11416.13,persistent_decline
U009,2019-07,19,11808.914,persistent_decline
U009,2019-08,20,11833.43,persistent_decline
U009,2019-09,21,11592.116,persistent_decline
U009,2019-10,22,12529.427,persistent_decline
U009,2019-11,23,11404.897,persistent_decline
U009,2019-12,24,11236.946,persistent_decline
U009,2020-01,25,11133.97,persistent_decline
U009,2020-02,26,10535.584,persistent_decline
U009,2020-03,27,9921.748,persistent_decline
U009,2020-04,28,9722.156,persistent_decline
U009,2020-05,29,9635.451,persistent_decline
U009,2020-06,30,9394.345,persistent_decline
U009,2020-07,31,9706.934,persistent_decline
U009,2020-08,32,10398.027,persistent_decline
U009,2020-09,33,9437.275,persistent_decline
U009,2020-10,34,10009.894,persistent_decline
U009,2020-11,35,9595.829,persistent_decline
U009,2020-12,36,10001.989,persistent_decline
U009,2021-01,37,8846.283,persistent_decline
U009,2021-02,38,9601.841,persistent_decline
U009,2021-03,39,10139.533,persistent_decline
U009,2021-04,40,7987.23,persistent_decline
U009,2021-05,41,8636.852,persistent_decline
U009,2021-06,42,9189.985,persistent_decline
U009,2021-07,43,9363.509,persistent_decline
U009,2021-08,44,9858.202,persistent_decline
U009,2021-09,45,10846.559,persistent_decline
U009,2021-10,46,10974.047,persistent_decline
U009,2021-11,47,10696.986,persistent_decline
U009,2021-12,48,10541.738,persistent_decline
U009,2022-01,49,10686.373,persistent_decline
U009,2022-02,50,9299.613,persistent_decline
U009,2022-03,51,9392.883,persistent_decline
U009,2022-04,52,9347.67,persistent_decline
U009,2022-05,53,9545.176,persistent_decline
U009,2022-06,54,9957.4,persistent_decline
U009,2022-07,55,10309.777,persistent_decline
U009,2022-08,56,10632.949,persistent_decline
U009,2022-09,57,10150.147,persistent_decline
U009,2022-10,58,11086.086,persistent_decline
U009,2022-11,59,11045.16,persistent_decline
U009,2022-12,60,11260.794,persistent_decline
U009,2023-01,61,10788.234,persistent_decline
U009,2023-02,62,10433.855,persistent_decline
U009,2023-03,63,10098.208,persistent_decline
U009,2023-04,64,9889.044,persistent_decline
U009,2023-05,65,9905.12,persistent_decline
U009,2023-06,66,9355.72,persistent_decline
U009,2023-07,67,10249.85,persistent_decline
U009,2023-08,68,10529.55,persistent_decline
U009,2023-09,69,10288.187,persistent_decline
U009,2023-10,70,10343.372,persistent_decline
U009,2023-11,71,9958.143,persistent_decline
U009,2023-12,72,10633.599,persistent_decline
U009,2024-01,73,9721.48,persistent_decline
U009,2024-02,74,9764.871,persistent_decline
U010,2018-01,1,14470.717,moderate_resilience
U010,2018-02,2,14362.846,moderate_resilience
U010,2018-03,3,14152.424,moderate_resilience
U010,2018-04,4,15249.887,moderate_resilience
U010,2018-05,5,14832.209,moderate_resilience
U010,2018-06,6,15793.768,moderate_resilience
U010,2018-07,7,15391.359,moderate_resilience
U010,2018-08,8,14318.215,moderate_resilience
U010,2018-09,9,14556.184,moderate_resilience
U010,2018-10,10,15282.031,moderate_resilience
U010,2018-11,11,14153.756,moderate_resilience
U010,2018-12,12,13471.368,moderate_resilience
U010,2019-01,13,13502.679,moderate_resilience
U010,2019-02,14,13819.076,moderate_resilience
U010,2019-03,15,14374.329,moderate_resilience
U010,2019-04,16,14896.846,moderate_resilience
U010,2019-05,17,15249.556,moderate_resilience
U010,2019-06,18,15176.728,moderate_resilience
U010,2019-07,19,15641.352,moderate_resilience
U010,2019-08,20,15921.263,moderate_resilience
U010,2019-09,21,15518.172,moderate_resilience
U010,2019-10,22,13958.844,moderate_resilience
U010,2019-11,23,14593.049,moderate_resilience
U010,2019-12,24,12908.269,moderate_resilience
U010,2020-01,25,13663.03,moderate_resilience
U010,2020-02,26,13266.534,moderate_resilience
U010,2020-03,27,13524.183,moderate_resilience
U010,2020-04,28,14276.643,moderate_resilience
U010,2020-05,29,13568.0,moderate_resilience
U010,2020-06,30,15026.695,moderate_resilience
U010,2020-07,31,14021.711,moderate_resilience
U010,2020-08,32,14263.385,moderate_resilience
U010,2020-09,33,12534.367,moderate_resilience
U010,2020-10,34,13491.269,moderate_resilience
U010,2020-11,35,12674.196,moderate_resilience
U010,2020-12,36,12643.993,moderate_resilience
U010,2021-01,37,12253.96,moderate_resilience
U010,2021-02,38,12313.174,moderate_resilience
U010,2021-03,39,12433.539,moderate_resilience
U010,2021-04,40,13021.204,moderate_resilience
U010,2021-05,41,13903.588,moderate_resilience
U010,2021-06,42,12776.079,moderate_resilience
U010,2021-07,43,12980.941,moderate_resilience
U010,2021-08,44,12192.86,moderate_resilience
U010,2021-09,45,13218.341,moderate_resilience
U010,2021-10,46,11612.263,moderate_resilience
U010,2021-11,47,12168.997,moderate_resilience
U010,2021-12,48,11524.665,moderate_resilience
U010,2022-01,49,12362.534,moderate_resilience
U010,2022-02,50,11223.69,moderate_resilience
U010,2022-03,51,12851.97,moderate_resilience
U010,2022-04,52,12574.27,moderate_resilience
U010,2022-05,53,12458.082,moderate_resilience
U010,2022-06,54,13851.21,moderate_resilience
U010,2022-07,55,14410.743,moderate_resilience
U010,2022-08,56,12697.093,moderate_resilience
U010,2022-09,57,14145.503,moderate_resilience
U010,2022-10,58,13582.472,moderate_resilience
U010,2022-11,59,13480.971,moderate_resilience
U010,2022-12,60,13278.067,moderate_resilience
U010,2023-01,61,13143.35,moderate_resilience
U010,2023-02,62,13892.727,moderate_resilience
U010,2023-03,63,15010.158,moderate_resilience
U010,2023-04,64,13986.389,moderate_resilience
U010,2023-05,65,14427.612,moderate_resilience
U010,2023-06,66,14754.817,moderate_resilience
U010,2023-07,67,15607.69,moderate_resilience
U010,2023-08,68,14571.674,moderate_resilience
U010,2023-09,69,14498.083,moderate_resilience
U010,2023-10,70,15086.292,moderate_resilience
U010,2023-11,71,15098.653,moderate_resilience
U010,2023-12,72,13860.793,moderate_resilience
U010,2024-01,73,13764.64,moderate_resilience
U010,2024-02,74,15313.055,moderate_resilience
U011,2018-01,1,13319.397,persistent_decline
U011,2018-02,2,13164.103,persistent_decline
U011,2018-03,3,13057.533,persistent_decline
U011,2018-04,4,13397.961,persistent_decline
U011,2018-05,5,12218.044,persistent_decline
U011,2018-06,6,12967.421,persistent_decline
U011,2018-07,7,12522.14,persistent_decline
U011,2018-08,8,12578.697,persistent_decline
U011,2018-09,9,12267.254,persistent_decline
U011,2018-10,10,12168.672,persistent_decline
U011,2018-11,11,12480.007,persistent_decline
U011,2018-12,12,12004.348,persistent_decline
U011,2019-01,13,12498.62,persistent_decline
U011,2019-02,14,11733.37,persistent_decline
U011,2019-03,15,12038.086,persistent_decline
U011,2019-04,16,12642.536,persistent_decline
U011,2019-05,17,11505.664,persistent_decline
U011,2019-06,18,11796.113,persistent_decline
U011,2019-07,19,11745.983,persistent_decline
U011,2019-08,20,11371.669,persistent_decline
U011,2019-09,21,11156.322,persistent_decline
U011,2019-10,22,11337.678,persistent_decline
U011,2019-11,23,10461.589,persistent_decline
U011,2019-12,24,11672.046,persistent_decline
U011,2020-01,25,11274.042,persistent_decline
U011,2020-02,26,10740.729,persistent_decline
U011,2020-03,27,10489.755,persistent_decline
U011,2020-04,28,10340.045,persistent_decline
U011,2020-05,29,9900.423,persistent_decline
U011,2020-06,30,9656.436,persistent_decline
U011,2020-07,31,9465.278,persistent_decline
U011,2020-08,32,8818.745,persistent_decline
U011,2020-09,33,9097.081,persistent_decline
U011,2020-10,34,9352.657,persistent_decline
U011,2020-11,35,9584.654,persistent_decline
U011,2020-12,36,8962.594,persistent_decline
U011,2021-01,37,8703.024,persistent_decline
U011,2021-02,38,8724.264,persistent_decline
U011,2021-03,39,8531.309,persistent_decline
U011,2021-04,40,7864.009,persistent_decline
U011,2021-05,41,7652.592,persistent_decline
U011,2021-06,42,8085.141,persistent_decline
U011,2021-07,43,7183.864,persistent_decline
U011,2021-08,44,8229.553,persistent_decline
U011,2021-09,45,7299.229,persistent_decline
U011,2021-10,46,7454.936,persistent_decline
U011,2021-11,47,7135.56,persistent_decline
U011,2021-12,48,7428.252,persistent_decline
U011,2022-01,49,7812.553,persistent_decline
U011,2022-02,50,7835.345,persistent_decline
U011,2022-03,51,7768.753,persistent_decline
U011,2022-04,52,7283.734,persistent_decline
U011,2022-05,53,7145.872,persistent_decline
U011,2022-06,54,7337.317,persistent_decline
U011,2022-07,55,7502.361,persistent_decline
U011,2022-08,56,8381.106,persistent_decline
U011,2022-09,57,7905.467,persistent_decline
U011,2022-10,58,7950.685,persistent_decline
U011,2022-11,59,8301.322,persistent_decline
U011,2022-12,60,8514.989,persistent_decline
U011,2023-01,61,8826.19,persistent_decline
U011,2023-02,62,7938.53,persistent_decline
U011,2023-03,63,8572.684,persistent_decline
U011,2023-04,64,9346.444,persistent_decline
U011,2023-05,65,8093.789,persistent_decline
U011,2023-06,66,8587.393,persistent_decline
U011,2023-07,67,8188.096,persistent_decline
U011,2023-08,68,8464.292,persistent_decline
U011,2023-09,69,9141.042,persistent_decline
U011,2023-10,70,8171.115,persistent_decline
U011,2023-11,71,9046.61,persistent_decline
U011,2023-12,72,9553.127,persistent_decline
U011,2024-01,73,8629.566,persistent_decline
U011,2024-02,74,9570.916,persistent_decline
U012,2018-01,1,16356.267,low_resistance_high_recovery
U012,2018-02,2,15484.131,low_resistance_high_recovery
U012,2018-03,3,15648.298,low_resistance_high_recovery
U012,2018-04,4,14694.801,low_resistance_high_recovery
U012,2018-05,5,13782.742,low_resistance_high_recovery
U012,2018-06,6,13572.471,low_resistance_high_recovery
U012,2018-07,7,13160.384,low_resistance_high_recovery
U012,2018-08,8,13524.747,low_resistance_high_recovery
U012,2018-09,9,13698.924,low_resistance_high_recovery
U012,2018-10,10,14369.73,low_resistance_high_recovery
U012,2018-11,11,14971.346,low_resistance_high_recovery
U012,2018-12,12,15788.757,low_resistance_high_recovery
U012,2019-01,13,15347.321,low_resistance_high_recovery
U012,2019-02,14,15374.157,low_resistance_high_recovery
U012,2019-03,15,15100.411,low_resistance_high_recovery
U012,2019-04,16,14331.538,low_resistance_high_recovery
U012,2019-05,17,13603.047,low_resistance_high_recovery
U012,2019-06,18,12775.007,low_resistance_high_recovery
U012,2019-07,19,12744.876,low_resistance_high_recovery
U012,2019-08,20,12838.402,low_resistance_high_recovery
U012,2019-09,21,13048.43,low_resistance_high_recovery
U012,2019-10,22,13735.312,low_resistance_high_recovery
U012,2019-11,23,14267.953,low_resistance_high_recovery
U012,2019-12,24,14629.867,low_resistance_high_recovery
U012,2020-01,25,14398.433,low_resistance_high_recovery
U012,2020-02,26,14162.311,low_resistance_high_recovery
U012,2020-03,27,13425.456,low_resistance_high_recovery
U012,2020-04,28,12290.369,low_resistance_high_recovery
U012,2020-05,29,11726.314,low_resistance_high_recovery
U012,2020-06,30,10885.689,low_resistance_high_recovery
U012,2020-07,31,10581.751,low_resistance_high_recovery
U012,2020-08,32,9712.688,low_resistance_high_recovery
U012,2020-09,33,9877.707,low_resistance_high_recovery
U012,2020-10,34,10010.966,low_resistance_high_recovery
U012,2020-11,35,10146.417,low_resistance_high_recovery
U012,2020-12,36,10338.743,low_resistance_high_recovery
U012,2021-01,37,11178.543,low_resistance_high_recovery
U012,2021-02,38,10905.0,low_resistance_high_recovery
U012,2021-03,39,10765.825,low_resistance_high_recovery
U012,2021-04,40,10007.922,low_resistance_high_recovery
U012,2021-05,41,10273.013,low_resistance_high_recovery
U012,2021-06,42,9648.781,low_resistance_high_recovery
U012,2021-07,43,9286.927,low_resistance_high_recovery
U012,2021-08,44,9439.935,low_resistance_high_recovery
U012,2021-09,45,10058.043,low_resistance_high_recovery
U012,2021-10,46,10893.045,low_resistance_high_recovery
U012,2021-11,47,11614.982,low_resistance_high_recovery
U012,2021-12,48,12371.013,low_resistance_high_recovery
U012,2022-01,49,12441.366,low_resistance_high_recovery
U012,2022-02,50,12423.039,low_resistance_high_recovery
U012,2022-03,51,11556.785,low_resistance_high_recovery
U012,2022-04,52,11733.766,low_resistance_high_recovery
U012,2022-05,53,10910.093,low_resistance_high_recovery
U012,2022-06,54,11044.211,low_resistance_high_recovery
U012,2022-07,55,10523.635,low_resistance_high_recovery
U012,2022-08,56,11154.885,low_resistance_high_recovery
U012,2022-09,57,10893.046,low_resistance_high_recovery
U012,2022-10,58,11695.603,low_resistance_high_recovery
U012,2022-11,59,12990.411,low_resistance_high_recovery
U012,2022-12,60,13895.206,low_resistance_high_recovery
U012,2023-01,61,13874.028,low_resistance_high_recovery
U012,2023-02,62,13959.497,low_resistance_high_recovery
U012,2023-03,63,13516.843,low_resistance_high_recovery
U012,2023-04,64,13517.343,low_resistance_high_recovery
U012,2023-05,65,12073.149,low_resistance_high_recovery
U012,2023-06,66,12075.686,low_resistance_high_recovery
U012,2023-07,67,11828.293,low_resistance_high_recovery
U012,2023-08,68,12119.029,low_resistance_high_recovery
U012,2023-09,69,12426.949,low_resistance_high_recovery
U012,2023-10,70,13042.852,low_resistance_high_recovery
U012,2023-11,71,13549.197,low_resistance_high_recovery
U012,2023-12,72,14147.992,low_resistance_high_recovery
U012,2024-01,73,13970.529,low_resistance_high_recovery
U012,2024-02,74,14341.349,low_resistance_high_recovery
U013,2018-01,1,19871.095,persistent_decline
U013,2018-02,2,20131.59,persistent_decline
U013,2018-03,3,19759.039,persistent_decline
U013,2018-04,4,19932.897,persistent_decline
U013,2018-05,5,19129.26,persistent_decline
U013,2018-06,6,19300.776,persistent_decline
U013,2018-07,7,19414.191,persistent_decline
U013,2018-08,8,20079.382,persistent_decline
U013,2018-09,9,19161.381,persistent_decline
U013,2018-10,10,19224.117,persistent_decline
U013,2018-11,11,19981.195,persistent_decline
U013,2018-12,12,20023.718,persistent_decline
